YEAR,COUNTY,HOSPITAL,OSHPDID,Procedure,Volume,Longitude,Latitude
2016,Los Angeles,Saint Mary Medical Center – Long Beach,106190053,"AAA Repair (Ruptured, Open)",.,-118.1866412,33.7802376
2016,Los Angeles,Saint Mary Medical Center – Long Beach,106190053,Pancreatic Resection (Other),1,-118.1866412,33.7802376
2016,Los Angeles,Saint Mary Medical Center – Long Beach,106190053,"AAA Repair (Un-ruptured, Endovascular)",.,-118.1866412,33.7802376
2016,Los Angeles,Saint Mary Medical Center – Long Beach,106190053,"AAA Repair (Ruptured, Endovascular)",.,-118.1866412,33.7802376
2016,Los Angeles,Saint Mary Medical Center – Long Beach,106190053,Carotid Endarterectomy,13,-118.1866412,33.7802376
2016,Los Angeles,Saint Mary Medical Center – Long Beach,106190053,Esophageal Resection,2,-118.1866412,33.7802376
2016,Los Angeles,Saint Mary Medical Center – Long Beach,106190053,AAA Repair,.,-118.1866412,33.7802376
2016,Los Angeles,Saint Mary Medical Center – Long Beach,106190053,"AAA Repair (Un-ruptured, Open)",.,-118.1866412,33.7802376
2016,Los Angeles,Saint Mary Medical Center – Long Beach,106190053,Pancreatic Resection,1,-118.1866412,33.7802376
2016,Los Angeles,Saint Mary Medical Center – Long Beach,106190053,Pancreatic Resection (Cancer),.,-118.1866412,33.7802376
2016,Los Angeles,Saint Mary Medical Center – Long Beach,106190053,CABG,56,-118.1866412,33.7802376
2016,Los Angeles,Saint Mary Medical Center – Long Beach,106190053,PCI,146,-118.1866412,33.7802376
2016,Los Angeles,Beverly Hospital,106190081,Carotid Endarterectomy,1,-118.10132,34.01614
2016,Los Angeles,Beverly Hospital,106190081,PCI,136,-118.10132,34.01614
2016,Los Angeles,Beverly Hospital,106190081,CABG,14,-118.10132,34.01614
2016,Los Angeles,Beverly Hospital,106190081,"AAA Repair (Un-ruptured, Endovascular)",.,-118.10132,34.01614
2016,Los Angeles,Beverly Hospital,106190081,"AAA Repair (Ruptured, Endovascular)",.,-118.10132,34.01614
2016,Los Angeles,Beverly Hospital,106190081,"AAA Repair (Un-ruptured, Open)",.,-118.10132,34.01614
2016,Los Angeles,Beverly Hospital,106190081,"AAA Repair (Ruptured, Open)",.,-118.10132,34.01614
2016,Los Angeles,Beverly Hospital,106190081,AAA Repair,.,-118.10132,34.01614
2016,Los Angeles,Beverly Hospital,106190081,Pancreatic Resection (Other),.,-118.10132,34.01614
2016,Los Angeles,Beverly Hospital,106190081,Pancreatic Resection (Cancer),.,-118.10132,34.01614
2016,Los Angeles,Beverly Hospital,106190081,Pancreatic Resection,.,-118.10132,34.01614
2016,Los Angeles,Beverly Hospital,106190081,Esophageal Resection,.,-118.10132,34.01614
2016,Los Angeles,Southern California Hospital at Culver City,106190110,Pancreatic Resection,.,-118.3969429,34.0231953
2016,Los Angeles,Southern California Hospital at Culver City,106190110,AAA Repair,3,-118.3969429,34.0231953
2016,Los Angeles,Southern California Hospital at Culver City,106190110,Pancreatic Resection (Cancer),.,-118.3969429,34.0231953
2016,Los Angeles,Southern California Hospital at Culver City,106190110,"AAA Repair (Ruptured, Endovascular)",1,-118.3969429,34.0231953
2016,Los Angeles,Southern California Hospital at Culver City,106190110,"AAA Repair (Un-ruptured, Endovascular)",2,-118.3969429,34.0231953
2016,Los Angeles,Southern California Hospital at Culver City,106190110,CABG,.,-118.3969429,34.0231953
2016,Los Angeles,Southern California Hospital at Culver City,106190110,"AAA Repair (Un-ruptured, Open)",.,-118.3969429,34.0231953
2016,Los Angeles,Southern California Hospital at Culver City,106190110,"AAA Repair (Ruptured, Open)",.,-118.3969429,34.0231953
2016,Los Angeles,Southern California Hospital at Culver City,106190110,PCI,52,-118.3969429,34.0231953
2016,Los Angeles,Southern California Hospital at Culver City,106190110,Pancreatic Resection (Other),.,-118.3969429,34.0231953
2016,Los Angeles,Southern California Hospital at Culver City,106190110,Carotid Endarterectomy,6,-118.3969429,34.0231953
2016,Los Angeles,Southern California Hospital at Culver City,106190110,Esophageal Resection,1,-118.3969429,34.0231953
2016,Los Angeles,California Hospital Medical Center – Los Angeles,106190125,Carotid Endarterectomy,3,-118.26551,34.03721
2016,Los Angeles,California Hospital Medical Center – Los Angeles,106190125,PCI,135,-118.26551,34.03721
2016,Los Angeles,California Hospital Medical Center – Los Angeles,106190125,CABG,44,-118.26551,34.03721
2016,Los Angeles,California Hospital Medical Center – Los Angeles,106190125,"AAA Repair (Un-ruptured, Endovascular)",1,-118.26551,34.03721
2016,Los Angeles,California Hospital Medical Center – Los Angeles,106190125,"AAA Repair (Ruptured, Endovascular)",.,-118.26551,34.03721
2016,Los Angeles,California Hospital Medical Center – Los Angeles,106190125,"AAA Repair (Un-ruptured, Open)",1,-118.26551,34.03721
2016,Los Angeles,California Hospital Medical Center – Los Angeles,106190125,"AAA Repair (Ruptured, Open)",.,-118.26551,34.03721
2016,Los Angeles,California Hospital Medical Center – Los Angeles,106190125,AAA Repair,2,-118.26551,34.03721
2016,Los Angeles,California Hospital Medical Center – Los Angeles,106190125,Pancreatic Resection (Other),6,-118.26551,34.03721
2016,Los Angeles,California Hospital Medical Center – Los Angeles,106190125,Pancreatic Resection (Cancer),1,-118.26551,34.03721
2016,Los Angeles,California Hospital Medical Center – Los Angeles,106190125,Pancreatic Resection,7,-118.26551,34.03721
2016,Los Angeles,California Hospital Medical Center – Los Angeles,106190125,Esophageal Resection,.,-118.26551,34.03721
2016,Los Angeles,Casa Colina Hospital,106190137,Carotid Endarterectomy,.,-117.745655,34.096265
2016,Los Angeles,Casa Colina Hospital,106190137,PCI,.,-117.745655,34.096265
2016,Los Angeles,Casa Colina Hospital,106190137,CABG,.,-117.745655,34.096265
2016,Los Angeles,Casa Colina Hospital,106190137,"AAA Repair (Un-ruptured, Endovascular)",.,-117.745655,34.096265
2016,Los Angeles,Casa Colina Hospital,106190137,"AAA Repair (Ruptured, Endovascular)",.,-117.745655,34.096265
2016,Los Angeles,Casa Colina Hospital,106190137,"AAA Repair (Un-ruptured, Open)",.,-117.745655,34.096265
2016,Los Angeles,Casa Colina Hospital,106190137,"AAA Repair (Ruptured, Open)",.,-117.745655,34.096265
2016,Los Angeles,Casa Colina Hospital,106190137,AAA Repair,.,-117.745655,34.096265
2016,Los Angeles,Casa Colina Hospital,106190137,Pancreatic Resection (Other),.,-117.745655,34.096265
2016,Los Angeles,Casa Colina Hospital,106190137,Pancreatic Resection (Cancer),.,-117.745655,34.096265
2016,Los Angeles,Casa Colina Hospital,106190137,Pancreatic Resection,.,-117.745655,34.096265
2016,Los Angeles,Casa Colina Hospital,106190137,Esophageal Resection,.,-117.745655,34.096265
2016,Los Angeles,Centinela Hospital Medical Center,106190148,Carotid Endarterectomy,6,-118.34788,33.94917
2016,Los Angeles,Centinela Hospital Medical Center,106190148,PCI,157,-118.34788,33.94917
2016,Los Angeles,Centinela Hospital Medical Center,106190148,CABG,35,-118.34788,33.94917
2016,Los Angeles,Centinela Hospital Medical Center,106190148,"AAA Repair (Un-ruptured, Endovascular)",1,-118.34788,33.94917
2016,Los Angeles,Centinela Hospital Medical Center,106190148,"AAA Repair (Ruptured, Endovascular)",.,-118.34788,33.94917
2016,Los Angeles,Centinela Hospital Medical Center,106190148,"AAA Repair (Un-ruptured, Open)",.,-118.34788,33.94917
2016,Los Angeles,Centinela Hospital Medical Center,106190148,"AAA Repair (Ruptured, Open)",.,-118.34788,33.94917
2016,Los Angeles,Centinela Hospital Medical Center,106190148,AAA Repair,1,-118.34788,33.94917
2016,Los Angeles,Centinela Hospital Medical Center,106190148,Pancreatic Resection (Other),.,-118.34788,33.94917
2016,Los Angeles,Centinela Hospital Medical Center,106190148,Pancreatic Resection (Cancer),.,-118.34788,33.94917
2016,Los Angeles,Centinela Hospital Medical Center,106190148,Pancreatic Resection,.,-118.34788,33.94917
2016,Los Angeles,Centinela Hospital Medical Center,106190148,Esophageal Resection,.,-118.34788,33.94917
2016,Los Angeles,Gardens Regional Hospital and Medical Center,106190159,Carotid Endarterectomy,.,-118.08176,33.83377
2016,Los Angeles,Gardens Regional Hospital and Medical Center,106190159,CABG,.,-118.08176,33.83377
2016,Los Angeles,Gardens Regional Hospital and Medical Center,106190159,"AAA Repair (Un-ruptured, Endovascular)",.,-118.08176,33.83377
2016,Los Angeles,Gardens Regional Hospital and Medical Center,106190159,"AAA Repair (Ruptured, Endovascular)",.,-118.08176,33.83377
2016,Los Angeles,Gardens Regional Hospital and Medical Center,106190159,"AAA Repair (Ruptured, Open)",.,-118.08176,33.83377
2016,Los Angeles,Gardens Regional Hospital and Medical Center,106190159,AAA Repair,.,-118.08176,33.83377
2016,Los Angeles,Gardens Regional Hospital and Medical Center,106190159,Pancreatic Resection (Other),.,-118.08176,33.83377
2016,Los Angeles,Gardens Regional Hospital and Medical Center,106190159,Pancreatic Resection,.,-118.08176,33.83377
2016,Los Angeles,Gardens Regional Hospital and Medical Center,106190159,Esophageal Resection,.,-118.08176,33.83377
2016,Los Angeles,Gardens Regional Hospital and Medical Center,106190159,PCI,.,-118.08176,33.83377
2016,Los Angeles,Gardens Regional Hospital and Medical Center,106190159,Pancreatic Resection (Cancer),.,-118.08176,33.83377
2016,Los Angeles,Gardens Regional Hospital and Medical Center,106190159,"AAA Repair (Un-ruptured, Open)",.,-118.08176,33.83377
2016,Los Angeles,Children’s Hospital of Los Angeles,106190170,Carotid Endarterectomy,.,-118.2909547,34.0978692
2016,Los Angeles,Children’s Hospital of Los Angeles,106190170,PCI,.,-118.2909547,34.0978692
2016,Los Angeles,Children’s Hospital of Los Angeles,106190170,CABG,1,-118.2909547,34.0978692
2016,Los Angeles,Children’s Hospital of Los Angeles,106190170,"AAA Repair (Un-ruptured, Endovascular)",.,-118.2909547,34.0978692
2016,Los Angeles,Children’s Hospital of Los Angeles,106190170,"AAA Repair (Ruptured, Endovascular)",.,-118.2909547,34.0978692
2016,Los Angeles,Children’s Hospital of Los Angeles,106190170,"AAA Repair (Un-ruptured, Open)",.,-118.2909547,34.0978692
2016,Los Angeles,Children’s Hospital of Los Angeles,106190170,"AAA Repair (Ruptured, Open)",.,-118.2909547,34.0978692
2016,Los Angeles,Children’s Hospital of Los Angeles,106190170,AAA Repair,.,-118.2909547,34.0978692
2016,Los Angeles,Children’s Hospital of Los Angeles,106190170,Pancreatic Resection (Other),.,-118.2909547,34.0978692
2016,Los Angeles,Children’s Hospital of Los Angeles,106190170,Pancreatic Resection (Cancer),.,-118.2909547,34.0978692
2016,Los Angeles,Children’s Hospital of Los Angeles,106190170,Pancreatic Resection,.,-118.2909547,34.0978692
2016,Los Angeles,Children’s Hospital of Los Angeles,106190170,Esophageal Resection,.,-118.2909547,34.0978692
2016,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176,Carotid Endarterectomy,.,-117.97356,34.13219
2016,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176,PCI,.,-117.97356,34.13219
2016,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176,CABG,.,-117.97356,34.13219
2016,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176,"AAA Repair (Un-ruptured, Endovascular)",.,-117.97356,34.13219
2016,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176,"AAA Repair (Ruptured, Endovascular)",.,-117.97356,34.13219
2016,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176,"AAA Repair (Un-ruptured, Open)",.,-117.97356,34.13219
2016,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176,"AAA Repair (Ruptured, Open)",.,-117.97356,34.13219
2016,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176,AAA Repair,.,-117.97356,34.13219
2016,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176,Pancreatic Resection (Other),23,-117.97356,34.13219
2016,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176,Pancreatic Resection (Cancer),22,-117.97356,34.13219
2016,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176,Pancreatic Resection,45,-117.97356,34.13219
2016,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176,Esophageal Resection,14,-117.97356,34.13219
2016,Los Angeles,Kindred Hospital – South Bay,106190196,"AAA Repair (Un-ruptured, Endovascular)",.,-118.29701,33.89042
2016,Los Angeles,Kindred Hospital – South Bay,106190196,"AAA Repair (Ruptured, Open)",.,-118.29701,33.89042
2016,Los Angeles,Kindred Hospital – South Bay,106190196,CABG,.,-118.29701,33.89042
2016,Los Angeles,Kindred Hospital – South Bay,106190196,Pancreatic Resection (Cancer),.,-118.29701,33.89042
2016,Los Angeles,Kindred Hospital – South Bay,106190196,Pancreatic Resection,.,-118.29701,33.89042
2016,Los Angeles,Kindred Hospital – South Bay,106190196,"AAA Repair (Ruptured, Endovascular)",.,-118.29701,33.89042
2016,Los Angeles,Kindred Hospital – South Bay,106190196,PCI,.,-118.29701,33.89042
2016,Los Angeles,Kindred Hospital – South Bay,106190196,Pancreatic Resection (Other),.,-118.29701,33.89042
2016,Los Angeles,Kindred Hospital – South Bay,106190196,Esophageal Resection,.,-118.29701,33.89042
2016,Los Angeles,Kindred Hospital – South Bay,106190196,Carotid Endarterectomy,.,-118.29701,33.89042
2016,Los Angeles,Kindred Hospital – South Bay,106190196,"AAA Repair (Un-ruptured, Open)",.,-118.29701,33.89042
2016,Los Angeles,Kindred Hospital – South Bay,106190196,AAA Repair,.,-118.29701,33.89042
2016,Los Angeles,Community and Mission Hospital of Huntington Park – Slauson,106190197,Carotid Endarterectomy,.,-118.22466,33.98929
2016,Los Angeles,Community and Mission Hospital of Huntington Park – Slauson,106190197,PCI,.,-118.22466,33.98929
2016,Los Angeles,Community and Mission Hospital of Huntington Park – Slauson,106190197,CABG,.,-118.22466,33.98929
2016,Los Angeles,Community and Mission Hospital of Huntington Park – Slauson,106190197,"AAA Repair (Un-ruptured, Endovascular)",.,-118.22466,33.98929
2016,Los Angeles,Community and Mission Hospital of Huntington Park – Slauson,106190197,"AAA Repair (Ruptured, Endovascular)",.,-118.22466,33.98929
2016,Los Angeles,Community and Mission Hospital of Huntington Park – Slauson,106190197,"AAA Repair (Ruptured, Open)",.,-118.22466,33.98929
2016,Los Angeles,Community and Mission Hospital of Huntington Park – Slauson,106190197,AAA Repair,.,-118.22466,33.98929
2016,Los Angeles,Community and Mission Hospital of Huntington Park – Slauson,106190197,Pancreatic Resection (Other),.,-118.22466,33.98929
2016,Los Angeles,Community and Mission Hospital of Huntington Park – Slauson,106190197,Pancreatic Resection (Cancer),.,-118.22466,33.98929
2016,Los Angeles,Community and Mission Hospital of Huntington Park – Slauson,106190197,Pancreatic Resection,.,-118.22466,33.98929
2016,Los Angeles,Community and Mission Hospital of Huntington Park – Slauson,106190197,Esophageal Resection,.,-118.22466,33.98929
2016,Los Angeles,Community and Mission Hospital of Huntington Park – Slauson,106190197,"AAA Repair (Un-ruptured, Open)",.,-118.22466,33.98929
2016,Los Angeles,Los Angeles Community Hospital,106190198,CABG,.,-118.1875,34.01897
2016,Los Angeles,Los Angeles Community Hospital,106190198,Pancreatic Resection (Other),.,-118.1875,34.01897
2016,Los Angeles,Los Angeles Community Hospital,106190198,"AAA Repair (Ruptured, Endovascular)",.,-118.1875,34.01897
2016,Los Angeles,Los Angeles Community Hospital,106190198,"AAA Repair (Un-ruptured, Open)",.,-118.1875,34.01897
2016,Los Angeles,Los Angeles Community Hospital,106190198,AAA Repair,2,-118.1875,34.01897
2016,Los Angeles,Los Angeles Community Hospital,106190198,"AAA Repair (Un-ruptured, Endovascular)",2,-118.1875,34.01897
2016,Los Angeles,Los Angeles Community Hospital,106190198,Esophageal Resection,.,-118.1875,34.01897
2016,Los Angeles,Los Angeles Community Hospital,106190198,Carotid Endarterectomy,.,-118.1875,34.01897
2016,Los Angeles,Los Angeles Community Hospital,106190198,"AAA Repair (Ruptured, Open)",.,-118.1875,34.01897
2016,Los Angeles,Los Angeles Community Hospital,106190198,Pancreatic Resection (Cancer),.,-118.1875,34.01897
2016,Los Angeles,Los Angeles Community Hospital,106190198,Pancreatic Resection,.,-118.1875,34.01897
2016,Los Angeles,Los Angeles Community Hospital,106190198,PCI,.,-118.1875,34.01897
2016,Los Angeles,San Gabriel Valley Medical Center,106190200,Carotid Endarterectomy,1,-118.10503,34.1024
2016,Los Angeles,San Gabriel Valley Medical Center,106190200,Pancreatic Resection (Cancer),.,-118.10503,34.1024
2016,Los Angeles,San Gabriel Valley Medical Center,106190200,"AAA Repair (Ruptured, Open)",.,-118.10503,34.1024
2016,Los Angeles,San Gabriel Valley Medical Center,106190200,AAA Repair,.,-118.10503,34.1024
2016,Los Angeles,San Gabriel Valley Medical Center,106190200,"AAA Repair (Un-ruptured, Endovascular)",.,-118.10503,34.1024
2016,Los Angeles,San Gabriel Valley Medical Center,106190200,"AAA Repair (Ruptured, Endovascular)",.,-118.10503,34.1024
2016,Los Angeles,San Gabriel Valley Medical Center,106190200,PCI,.,-118.10503,34.1024
2016,Los Angeles,San Gabriel Valley Medical Center,106190200,"AAA Repair (Un-ruptured, Open)",.,-118.10503,34.1024
2016,Los Angeles,San Gabriel Valley Medical Center,106190200,Pancreatic Resection (Other),.,-118.10503,34.1024
2016,Los Angeles,San Gabriel Valley Medical Center,106190200,Pancreatic Resection,.,-118.10503,34.1024
2016,Los Angeles,San Gabriel Valley Medical Center,106190200,CABG,.,-118.10503,34.1024
2016,Los Angeles,San Gabriel Valley Medical Center,106190200,Esophageal Resection,2,-118.10503,34.1024
2016,Los Angeles,Lakewood Regional Medical Center,106190240,"AAA Repair (Ruptured, Open)",.,-118.1492012,33.859731
2016,Los Angeles,Lakewood Regional Medical Center,106190240,Pancreatic Resection (Cancer),2,-118.1492012,33.859731
2016,Los Angeles,Lakewood Regional Medical Center,106190240,Pancreatic Resection (Other),.,-118.1492012,33.859731
2016,Los Angeles,Lakewood Regional Medical Center,106190240,"AAA Repair (Ruptured, Endovascular)",.,-118.1492012,33.859731
2016,Los Angeles,Lakewood Regional Medical Center,106190240,AAA Repair,10,-118.1492012,33.859731
2016,Los Angeles,Lakewood Regional Medical Center,106190240,Esophageal Resection,1,-118.1492012,33.859731
2016,Los Angeles,Lakewood Regional Medical Center,106190240,PCI,246,-118.1492012,33.859731
2016,Los Angeles,Lakewood Regional Medical Center,106190240,CABG,117,-118.1492012,33.859731
